"","id","num.picture","task1","task2","task3","latitude","longitude","gender","educ","age"
"7346","1565618643_endBrno10298.csv",933,1,5,2,49.2149590038585,16.5661913335466,1,2,34
"7347","1565618643_endBrno10298.csv",961,1,6,3,49.2058017764603,16.6302848465323,1,2,34
"7348","1565618643_endBrno10298.csv",246,0,6,4,49.1890805955001,16.6317744989948,1,2,34
"7349","1565618643_endBrno10298.csv",1182,0,6,3,49.2066541910533,16.6053703001742,1,2,34
"7350","1565618643_endBrno10298.csv",509,1,4,2,49.2080290751413,16.6147994737946,1,2,34
"7351","1565618644_endBrno10432.csv",202,1,5,1,49.1695732188071,16.6232166103003,1,3,28
"7352","1565618644_endBrno10432.csv",1008,1,6,3,49.1719727132819,16.581906016333,1,3,28
"7353","1565618644_endBrno10432.csv",296,1,6,3,49.2188520619503,16.6198681454714,1,3,28
"7354","1565618644_endBrno10432.csv",203,1,3,2,49.2231555980159,16.5575013088834,1,3,28
"7355","1565618644_endBrno10432.csv",186,1,6,2,49.2056267320985,16.5817193417882,1,3,28
"7356","1565618644_endBrno10432.csv",1194,1,4,0,49.2103253683412,16.6599539538426,1,3,28
"7357","1565618644_endBrno10432.csv",1136,1,6,0,49.208622705776,16.5824106906662,1,3,28
"7358","1565618644_endBrno10432.csv",953,1,5,0,49.2017716711407,16.5998747961773,1,3,28
"7359","1565618644_endBrno10432.csv",1269,1,4,0,49.2148438459426,16.5575489823722,1,3,28
"7360","1565618644_endBrno10432.csv",1032,1,4,0,49.1642279398697,16.6483499915456,1,3,28
"7361","1565618644_endBrno10432.csv",236,1,5,0,49.1963759875533,16.6309660508046,1,3,28
"7362","1565618644_endBrno10432.csv",580,1,4,1,49.2122850708788,16.6196126523997,1,3,28
"7363","1565618644_endBrno10432.csv",306,1,1,0,49.1860923742529,16.6438931951898,1,3,28
"7364","1565618644_endBrno10432.csv",1155,1,3,2,49.213881661529,16.5950938614223,1,3,28
"7365","1565618644_endBrno10432.csv",665,1,4,2,49.2218762000482,16.5743779978969,1,3,28
"7366","1565618924_endBrno10463.csv",385,1,5,2,49.2307111828161,16.5973821383402,1,2,30
"7367","1565618924_endBrno10463.csv",777,1,6,3,49.2147863076778,16.5561932980403,1,2,30
"7368","1565618924_endBrno10463.csv",459,0,4,3,49.1994428471375,16.5977250023784,1,2,30
"7369","1565618924_endBrno10463.csv",1124,1,5,2,49.1849737623361,16.5942406611598,1,2,30
"7370","1565618924_endBrno10463.csv",582,1,6,0,49.2251568878006,16.6260687894395,1,2,30
"7371","1565618924_endBrno10463.csv",836,1,1,2,49.2161847407267,16.636236751973,1,2,30
"7372","1565618924_endBrno10463.csv",55,1,5,2,49.1849300459606,16.6152025864421,1,2,30
"7373","1565618924_endBrno10463.csv",186,1,4,2,49.2056267320985,16.5817193417882,1,2,30
"7374","1565618924_endBrno10463.csv",1262,1,6,0,49.1895652384855,16.5625701795171,1,2,30
"7375","1565618924_endBrno10463.csv",598,0,2,2,49.2021509952754,16.6249647478287,1,2,30
"7376","1565618924_endBrno10463.csv",325,1,5,2,49.2235292330997,16.622096591472,1,2,30
"7377","1565618924_endBrno10463.csv",927,1,6,2,49.1966955327679,16.5666778441293,1,2,30
"7378","1565618924_endBrno10463.csv",425,1,5,5,49.188871106875,16.6252653517647,1,2,30
"7379","1565618924_endBrno10463.csv",253,1,6,2,49.2039039691181,16.6029668617938,1,2,30
"7380","1565618924_endBrno10463.csv",47,1,3,2,49.1902803763456,16.6071648181758,1,2,30
"7381","1565619045_endBrno10403.csv",704,1,6,2,49.1835725041914,16.5849796356832,1,3,44
"7382","1565619045_endBrno10403.csv",1246,1,6,2,49.2058795637927,16.5968375084422,1,3,44
"7383","1565619045_endBrno10403.csv",844,0,6,1,49.1803037990861,16.6458599653521,1,3,44
"7384","1565619045_endBrno10403.csv",713,1,6,1,49.1691897017811,16.5520375139344,1,3,44
"7385","1565619045_endBrno10403.csv",1040,1,5,0,49.1960965050026,16.5722828641793,1,3,44
"7386","1565619045_endBrno10403.csv",284,1,4,2,49.2112198597989,16.6132719008469,1,3,44
"7387","1565619045_endBrno10403.csv",973,0,3,1,49.1886293006646,16.5660789278906,1,3,44
"7388","1565619045_endBrno10403.csv",757,1,6,1,49.2191965192535,16.5741318739692,1,3,44
"7389","1565619045_endBrno10403.csv",503,1,5,6,49.1789037100724,16.6185702867212,1,3,44
"7390","1565619045_endBrno10403.csv",662,1,4,2,49.1622896311415,16.5648314996877,1,3,44
"7391","1565619045_endBrno10403.csv",159,1,5,4,49.2298688537976,16.6459955254958,1,3,44
"7392","1565619045_endBrno10403.csv",1058,1,3,2,49.2099660185914,16.6099557590062,1,3,44
"7393","1565619045_endBrno10403.csv",93,1,6,3,49.2118303969643,16.5547858619093,1,3,44
"7394","1565619045_endBrno10403.csv",808,1,5,2,49.1618130150524,16.6015435583495,1,3,44
"7395","1565619045_endBrno10403.csv",960,1,6,2,49.2029582832705,16.5864406354349,1,3,44
"7396","1565619234_endBrno10240.csv",616,1,6,1,49.1909023996054,16.6490992886093,1,2,26
"7397","1565619234_endBrno10240.csv",322,1,1,3,49.2157230956865,16.6141526055887,1,2,26
"7398","1565619234_endBrno10240.csv",147,1,6,0,49.2014666727562,16.6577386477384,1,2,26
"7399","1565619234_endBrno10240.csv",834,1,6,3,49.214436550734,16.6166060196445,1,2,26
"7400","1565619234_endBrno10240.csv",271,1,4,2,49.1837568115132,16.6192293683935,1,2,26
"7401","1565619234_endBrno10240.csv",5,1,6,4,49.2025996734486,16.5838172248217,1,2,26
"7402","1565619234_endBrno10240.csv",315,1,3,1,49.1924558558366,16.6362721377378,1,2,26
"7403","1565619234_endBrno10240.csv",590,1,6,3,49.2073072905335,16.644596778769,1,2,26
"7404","1565619234_endBrno10240.csv",222,1,5,0,49.2183497956952,16.583030010799,1,2,26
"7405","1565619234_endBrno10240.csv",826,1,4,3,49.1869573204083,16.554863631837,1,2,26
"7406","1565619234_endBrno10240.csv",1166,1,4,0,49.2100001816037,16.6209825567602,1,2,26
"7407","1565619234_endBrno10240.csv",289,1,5,4,49.1782203484843,16.6409175830036,1,2,26
"7408","1565619234_endBrno10240.csv",198,1,2,1,49.2171760496082,16.5695535166422,1,2,26
"7409","1565619234_endBrno10240.csv",15,1,6,1,49.228789084118,16.576396457432,1,2,26
"7410","1565619234_endBrno10240.csv",1109,1,2,0,49.175396441136,16.5643719117644,1,2,26
"7411","1565619260_endBrno10361.csv",40,1,5,2,49.2109591210039,16.5809141887295,1,2,22
"7412","1565619260_endBrno10361.csv",808,1,4,2,49.1618130150524,16.6015435583495,1,2,22
"7413","1565619260_endBrno10361.csv",793,1,5,2,49.1947387505156,16.5796095109644,1,2,22
"7414","1565619260_endBrno10361.csv",535,1,6,2,49.1919869613703,16.6339172153596,1,2,22
"7415","1565619260_endBrno10361.csv",948,1,5,2,49.1993280201679,16.6322071293786,1,2,22
"7416","1565619260_endBrno10361.csv",119,1,5,4,49.1882391349236,16.5856797234108,1,2,22
"7417","1565619260_endBrno10361.csv",789,1,6,2,49.2101815478852,16.5727855312605,1,2,22
"7418","1565619260_endBrno10361.csv",235,1,5,2,49.221645211238,16.6463761487277,1,2,22
"7419","1565619260_endBrno10361.csv",695,1,5,2,49.212439332528,16.6279202976132,1,2,22
"7420","1565619260_endBrno10361.csv",678,1,6,1,49.1817237190335,16.6201215934468,1,2,22
"7421","1565619260_endBrno10361.csv",875,1,5,0,49.1653717367574,16.5641094856851,1,2,22
"7422","1565619260_endBrno10361.csv",656,1,4,0,49.1909582218577,16.622150616174,1,2,22
"7423","1565619260_endBrno10361.csv",1064,1,6,2,49.220861993079,16.6328517185745,1,2,22
"7424","1565619260_endBrno10361.csv",464,1,6,3,49.1636614079493,16.6352196204009,1,2,22
"7425","1565619260_endBrno10361.csv",980,1,6,0,49.1887686531465,16.6293237934976,1,2,22
"7426","1565619385_endBrno10272.csv",952,0,5,3,49.1727683949036,16.5939345897413,1,3,27
"7427","1565619385_endBrno10272.csv",962,0,3,2,49.1935709762475,16.5721614271411,1,3,27
"7428","1565619385_endBrno10272.csv",48,1,5,3,49.1950690247093,16.6044879447747,1,3,27
"7429","1565619385_endBrno10272.csv",285,1,3,3,49.2066876901227,16.5817636561348,1,3,27
"7430","1565619385_endBrno10272.csv",1076,1,6,2,49.2267067276125,16.6493544135877,1,3,27
"7431","1565619385_endBrno10272.csv",961,1,4,4,49.2058017764603,16.6302848465323,1,3,27
"7432","1565619385_endBrno10272.csv",1125,0,1,1,49.1871446112974,16.6198450287512,1,3,27
"7433","1565619385_endBrno10272.csv",487,0,1,4,49.2110992276838,16.5937367500229,1,3,27
"7434","1565619385_endBrno10272.csv",566,1,6,3,49.2247035502574,16.6206252963509,1,3,27
"7435","1565619385_endBrno10272.csv",1033,1,6,4,49.1778751436014,16.5741285611038,1,3,27
"7436","1565619385_endBrno10272.csv",682,0,1,0,49.2114066181766,16.6604147658646,1,3,27
"7437","1565619385_endBrno10272.csv",483,0,3,3,49.1959460262961,16.6127283615835,1,3,27
"7438","1565619385_endBrno10272.csv",401,0,4,5,49.1766212016696,16.5680325862393,1,3,27
"7439","1565619385_endBrno10272.csv",815,1,5,3,49.2205356258744,16.6577811267546,1,3,27
"7440","1565619385_endBrno10272.csv",278,0,3,3,49.1970966437566,16.617772158687,1,3,27
"7441","1565619433_endBrno10395.csv",1028,1,5,1,49.2284404358407,16.5732274592139,1,2,34
"7442","1565619433_endBrno10395.csv",837,1,6,1,49.2111213015734,16.6186800962014,1,2,34
"7443","1565619433_endBrno10395.csv",1263,1,5,3,49.2030608916363,16.6348215872878,1,2,34
"7444","1565619433_endBrno10395.csv",1043,1,5,2,49.2132463412727,16.6570872931125,1,2,34
"7445","1565619433_endBrno10395.csv",1008,1,5,1,49.1719727132819,16.581906016333,1,2,34
"7446","1565619433_endBrno10395.csv",923,1,6,4,49.2284052058551,16.5873601894428,1,2,34
"7447","1565619433_endBrno10395.csv",1060,1,4,0,49.203726909872,16.6093561408732,1,2,34
"7448","1565619433_endBrno10395.csv",51,1,6,1,49.1952080000672,16.5660516995643,1,2,34
"7449","1565619433_endBrno10395.csv",1208,1,3,3,49.1602477295943,16.6524543532581,1,2,34
"7450","1565619433_endBrno10395.csv",129,1,6,3,49.1913215823716,16.6042961281157,1,2,34
"7451","1565619433_endBrno10395.csv",422,1,5,1,49.1892596170346,16.6087678026986,1,2,34
"7452","1565619433_endBrno10395.csv",984,1,4,2,49.2185630963533,16.5529138260108,1,2,34
"7453","1565619433_endBrno10395.csv",796,1,5,4,49.1940287349869,16.6143578847017,1,2,34
"7454","1565619433_endBrno10395.csv",26,1,4,2,49.1813291019226,16.5610677353712,1,2,34
"7455","1565619433_endBrno10395.csv",925,1,4,1,49.2185783017252,16.6242932600445,1,2,34
"7456","1565619436_endBrno10340.csv",642,1,2,3,49.2174497388496,16.5550327504388,1,0,22
"7457","1565619436_endBrno10340.csv",1189,1,4,3,49.213678870664,16.6550848819094,1,0,22
"7458","1565619436_endBrno10340.csv",207,0,2,3,49.2029640021953,16.6146915075407,1,0,22
"7459","1565619436_endBrno10340.csv",437,1,4,3,49.2228756761929,16.6244915154618,1,0,22
"7460","1565619436_endBrno10340.csv",342,1,2,1,49.1993431056943,16.6606206607322,1,0,22
"7461","1565619436_endBrno10340.csv",737,1,4,3,49.2272504565514,16.6135671400496,1,0,22
"7462","1565619436_endBrno10340.csv",1124,1,4,4,49.1849737623361,16.5942406611598,1,0,22
"7463","1565619436_endBrno10340.csv",891,1,5,4,49.1900428336767,16.6282104945891,1,0,22
"7464","1565619436_endBrno10340.csv",303,1,1,4,49.2296883160986,16.6221205166687,1,0,22
"7465","1565619436_endBrno10340.csv",1136,1,5,1,49.208622705776,16.5824106906662,1,0,22
"7466","1565619436_endBrno10340.csv",741,1,4,1,49.2201760947644,16.6259247681068,1,0,22
"7467","1565619436_endBrno10340.csv",902,0,1,2,49.1919761756776,16.6083152615455,1,0,22
"7468","1565619436_endBrno10340.csv",877,1,5,3,49.1733167230315,16.5947657165937,1,0,22
"7469","1565619436_endBrno10340.csv",1047,1,4,1,49.2010748750564,16.645461217977,1,0,22
"7470","1565619436_endBrno10340.csv",1046,0,2,3,49.2106965668392,16.6018370491025,1,0,22
"7471","1565619495_endBrno10288.csv",323,1,3,5,49.2124915305925,16.5723098656191,1,3,61300
"7472","1565619495_endBrno10288.csv",1037,1,6,0,49.2282010274399,16.6217307611962,1,3,61300
"7473","1565619495_endBrno10288.csv",144,1,6,1,49.2067014628168,16.6161237990291,1,3,61300
"7474","1565619495_endBrno10288.csv",1052,1,3,2,49.2294507059301,16.6045650662397,1,3,61300
"7475","1565619495_endBrno10288.csv",368,1,6,0,49.191746037772,16.6397410322993,1,3,61300
"7476","1565619495_endBrno10288.csv",879,1,6,0,49.2167745915194,16.5637810320721,1,3,61300
"7477","1565619495_endBrno10288.csv",63,1,6,0,49.2090089633274,16.5967812843284,1,3,61300
"7478","1565619495_endBrno10288.csv",765,1,6,0,49.2103838614021,16.6022388311968,1,3,61300
"7479","1565619495_endBrno10288.csv",833,1,6,1,49.2014944107074,16.594273012742,1,3,61300
"7480","1565619495_endBrno10288.csv",406,1,6,2,49.1690150547649,16.5570232863971,1,3,61300
"7481","1565619495_endBrno10288.csv",556,1,3,2,49.1927307365645,16.5756904887205,1,3,61300
"7482","1565619495_endBrno10288.csv",367,1,3,0,49.2124484955641,16.6352956620148,1,3,61300
"7483","1565619495_endBrno10288.csv",1067,1,1,0,49.2064332514922,16.5794864522457,1,3,61300
"7484","1565619495_endBrno10288.csv",806,1,6,0,49.2060913735758,16.6596009863647,1,3,61300
"7485","1565619495_endBrno10288.csv",538,1,3,0,49.1805556165198,16.5884458828347,1,3,61300
"7486","1565619614_endBrno10502.csv",245,1,4,2,49.2078892265068,16.6470572734785,1,2,51
"7487","1565619614_endBrno10502.csv",593,1,5,2,49.1979230463467,16.5803330670492,1,2,51
"7488","1565619614_endBrno10502.csv",1000,1,5,2,49.1804229738175,16.6227442519537,1,2,51
"7489","1565619614_endBrno10502.csv",864,1,5,1,49.2113191760066,16.5796933345131,1,2,51
"7490","1565619614_endBrno10502.csv",959,1,5,2,49.2027931032133,16.5739637861819,1,2,51
"7491","1565619614_endBrno10502.csv",971,1,4,2,49.192505657475,16.5690506225213,1,2,51
"7492","1565619614_endBrno10502.csv",437,1,4,2,49.2228756761929,16.6244915154618,1,2,51
"7493","1565619614_endBrno10502.csv",851,1,5,2,49.1606450530058,16.6390678592329,1,2,51
"7494","1565619614_endBrno10502.csv",1027,1,4,2,49.1913415088784,16.6525281710569,1,2,51
"7495","1565619614_endBrno10502.csv",596,1,5,2,49.2127778133279,16.5856931642469,1,2,51
"7496","1565619614_endBrno10502.csv",1230,1,4,1,49.2287614368552,16.6025486303107,1,2,51
"7497","1565619614_endBrno10502.csv",491,1,4,2,49.2210463544304,16.6414081025199,1,2,51
"7498","1565619614_endBrno10502.csv",1002,1,5,2,49.1709628085802,16.6170806992404,1,2,51
"7499","1565619614_endBrno10502.csv",1252,1,5,1,49.1786073338606,16.6228543051856,1,2,51
"7500","1565619614_endBrno10502.csv",455,1,5,2,49.1602990245416,16.5703333321809,1,2,51
"7501","1565619914_endBrno10507.csv",1000,1,5,1,49.1804229738175,16.6227442519537,1,3,45
"7502","1565619914_endBrno10507.csv",854,1,5,0,49.1638141686044,16.5771188663076,1,3,45
"7503","1565619914_endBrno10507.csv",1167,1,5,0,49.1732073583749,16.6273374266911,1,3,45
"7504","1565619914_endBrno10507.csv",189,1,4,1,49.1868498685783,16.623593921689,1,3,45
"7505","1565619914_endBrno10507.csv",248,0,6,2,49.1849274559546,16.6031468133781,1,3,45
"7506","1565619914_endBrno10507.csv",973,0,5,3,49.1886293006646,16.5660789278906,1,3,45
"7507","1565619914_endBrno10507.csv",67,0,4,2,49.199885638829,16.6002570672305,1,3,45
"7508","1565619914_endBrno10507.csv",680,0,3,2,49.1850367846525,16.6048477181331,1,3,45
"7509","1565619914_endBrno10507.csv",943,1,3,1,49.2257211213185,16.5888999329276,1,3,45
"7510","1565619914_endBrno10507.csv",596,0,5,1,49.2127778133279,16.5856931642469,1,3,45
"7511","1565619914_endBrno10507.csv",325,1,6,0,49.2235292330997,16.622096591472,1,3,45
"7512","1565619914_endBrno10507.csv",1097,1,5,1,49.1639101265214,16.6332683056094,1,3,45
"7513","1565619914_endBrno10507.csv",370,1,5,2,49.2130727199864,16.6075728508804,1,3,45
"7514","1565619914_endBrno10507.csv",1065,1,5,0,49.1875982030351,16.644115732117,1,3,45
"7515","1565619914_endBrno10507.csv",282,1,6,1,49.1726473839808,16.6261506970376,1,3,45
"7516","1565620006_endBrno10218.csv",427,1,5,1,49.2198108376112,16.5740743063467,1,2,55
"7517","1565620006_endBrno10218.csv",777,1,6,2,49.2147863076778,16.5561932980403,1,2,55
"7518","1565620006_endBrno10218.csv",1112,1,4,3,49.2229310576226,16.6296160456121,1,2,55
"7519","1565620006_endBrno10218.csv",17,1,5,0,49.224496538561,16.584248206771,1,2,55
"7520","1565620006_endBrno10218.csv",1236,1,6,2,49.21215911235,16.5670930365747,1,2,55
"7521","1565620006_endBrno10218.csv",246,1,4,2,49.1890805955001,16.6317744989948,1,2,55
"7522","1565620006_endBrno10218.csv",1016,1,4,0,49.1889659178831,16.6394883604246,1,2,55
"7523","1565620006_endBrno10218.csv",781,0,5,1,49.2108629856275,16.5749364734185,1,2,55
"7524","1565620006_endBrno10218.csv",698,1,4,1,49.163198015539,16.555649660295,1,2,55
"7525","1565620006_endBrno10218.csv",1046,1,5,1,49.2106965668392,16.6018370491025,1,2,55
"7526","1565620006_endBrno10218.csv",215,1,4,0,49.2186944447278,16.6432278784178,1,2,55
"7527","1565620006_endBrno10218.csv",132,1,4,1,49.1632978824124,16.6051267493222,1,2,55
"7528","1565620006_endBrno10218.csv",919,1,5,2,49.1805864881576,16.6216858675594,1,2,55
"7529","1565620006_endBrno10218.csv",233,1,4,1,49.2265407237739,16.6179283768766,1,2,55
"7530","1565620006_endBrno10218.csv",1098,0,5,1,49.1709686199105,16.5845230428206,1,2,55
"7531","1565620092_endBrno10346.csv",959,1,4,4,49.2027931032133,16.5739637861819,1,1,31
"7532","1565620092_endBrno10346.csv",554,1,2,5,49.1777582146931,16.6190910826728,1,1,31
"7533","1565620092_endBrno10346.csv",492,1,4,1,49.205125314364,16.6070716237967,1,1,31
"7534","1565620092_endBrno10346.csv",1020,1,3,5,49.1849833994027,16.6584791037143,1,1,31
"7535","1565620092_endBrno10346.csv",751,1,2,1,49.1963533248555,16.5782762879651,1,1,31
"7536","1565620092_endBrno10346.csv",81,1,2,2,49.1827381290515,16.6042845299949,1,1,31
"7537","1565620092_endBrno10346.csv",695,1,3,3,49.212439332528,16.6279202976132,1,1,31
"7538","1565620092_endBrno10346.csv",1031,1,1,3,49.2208397538996,16.6144031008194,1,1,31
"7539","1565620092_endBrno10346.csv",528,1,2,3,49.1850507631294,16.6052277884968,1,1,31
"7540","1565620092_endBrno10346.csv",295,1,2,3,49.2107823138184,16.5850632915265,1,1,31
"7541","1565620092_endBrno10346.csv",243,1,3,3,49.2286295456336,16.600880638592,1,1,31
"7542","1565620092_endBrno10346.csv",8,0,3,4,49.1887780122963,16.6451375578819,1,1,31
"7543","1565620092_endBrno10346.csv",974,1,1,4,49.2059308304165,16.5704374411337,1,1,31
"7544","1565620092_endBrno10346.csv",49,1,2,2,49.2043842325673,16.6061518016594,1,1,31
"7545","1565620092_endBrno10346.csv",345,1,4,3,49.1848605057273,16.5758305349521,1,1,31
"7546","1565620851_endBrno10474.csv",23,1,6,0,49.1802411233529,16.6559751730992,1,3,24
"7547","1565620851_endBrno10474.csv",192,1,5,2,49.2058246650124,16.5928455753325,1,3,24
"7548","1565620851_endBrno10474.csv",1168,1,5,1,49.2214221893264,16.5712427516254,1,3,24
"7549","1565620851_endBrno10474.csv",1070,1,4,2,49.1688094709285,16.585307742412,1,3,24
"7550","1565620851_endBrno10474.csv",664,1,5,0,49.1690904929993,16.5725144911333,1,3,24
"7551","1565620851_endBrno10474.csv",3,1,5,3,49.2070110849294,16.5979897939395,1,3,24
"7552","1565620851_endBrno10474.csv",309,1,6,0,49.1767142965985,16.6324173612057,1,3,24
"7553","1565620851_endBrno10474.csv",441,1,4,0,49.1753233549003,16.5810961548996,1,3,24
"7554","1565620851_endBrno10474.csv",575,1,6,3,49.1994986085585,16.6148536161177,1,3,24
"7555","1565620851_endBrno10474.csv",801,1,6,3,49.223779725965,16.6184436257987,1,3,24
"7556","1565620851_endBrno10474.csv",178,1,5,0,49.2249388001251,16.6254227570521,1,3,24
"7557","1565620851_endBrno10474.csv",1013,1,6,3,49.2165541784182,16.5764719551724,1,3,24
"7558","1565620851_endBrno10474.csv",730,1,3,0,49.197269190468,16.6476401876621,1,3,24
"7559","1565620851_endBrno10474.csv",462,1,6,0,49.2170995757082,16.6149511754371,1,3,24
"7560","1565620851_endBrno10474.csv",1175,1,3,2,49.2086533047482,16.6298450183079,1,3,24
"7561","1565620888_endBrno10342.csv",331,1,3,2,49.1893775584696,16.6068252157944,1,0,19
"7562","1565620888_endBrno10342.csv",270,1,4,3,49.2085096706204,16.5823339433761,1,0,19
"7563","1565620888_endBrno10342.csv",1137,0,3,3,49.1837591838168,16.631108205121,1,0,19
"7564","1565620888_endBrno10342.csv",1061,1,2,3,49.1974447837451,16.5831096848206,1,0,19
"7565","1565620888_endBrno10342.csv",747,0,5,3,49.2299094217663,16.5929955024611,1,0,19
"7566","1565620888_endBrno10342.csv",835,1,4,2,49.1972329788632,16.6160454823915,1,0,19
"7567","1565620888_endBrno10342.csv",633,1,1,2,49.1988444482733,16.6559729011164,1,0,19
"7568","1565620888_endBrno10342.csv",936,1,4,3,49.173719382459,16.5789452717693,1,0,19
"7569","1565620888_endBrno10342.csv",1167,0,2,1,49.1732073583749,16.6273374266911,1,0,19
"7570","1565620888_endBrno10342.csv",121,1,3,2,49.2255336544372,16.5705719450886,1,0,19
"7571","1565620888_endBrno10342.csv",476,1,3,1,49.2295833540004,16.5972068637258,1,0,19
"7572","1565620888_endBrno10342.csv",185,1,4,3,49.2133653909241,16.6230042379103,1,0,19
"7573","1565620888_endBrno10342.csv",325,1,4,2,49.2235292330997,16.622096591472,1,0,19
"7574","1565620888_endBrno10342.csv",731,1,2,3,49.1949192466379,16.5833554457146,1,0,19
"7575","1565620888_endBrno10342.csv",1203,1,3,3,49.2089628206853,16.6488757244705,1,0,19
"7576","1565620902_endBrno10351.csv",889,1,4,0,49.2266941015773,16.5930977978293,1,2,21
"7577","1565620902_endBrno10351.csv",1037,1,3,0,49.2282010274399,16.6217307611962,1,2,21
"7578","1565620902_endBrno10351.csv",79,1,5,0,49.1695198166866,16.5671579760036,1,2,21
"7579","1565620902_endBrno10351.csv",346,1,6,3,49.2084694674728,16.6276306463507,1,2,21
"7580","1565620902_endBrno10351.csv",1001,1,5,1,49.2255019341454,16.5939154119135,1,2,21
"7581","1565620902_endBrno10351.csv",1096,1,6,2,49.2132634243626,16.6295624523243,1,2,21
"7582","1565620902_endBrno10351.csv",248,1,6,2,49.1849274559546,16.6031468133781,1,2,21
"7583","1565620902_endBrno10351.csv",231,1,6,0,49.1828422067205,16.5919080029204,1,2,21
"7584","1565620902_endBrno10351.csv",611,1,6,0,49.1929690590042,16.5804008887983,1,2,21
"7585","1565620902_endBrno10351.csv",863,1,6,0,49.2171877208305,16.6248302788817,1,2,21
"7586","1565620902_endBrno10351.csv",1010,1,6,2,49.2043198740297,16.5894115885894,1,2,21
